Wall time,Step,Value
1685340528.4382439,396499,191.0
1685340593.0560112,396849,192.0
1685340726.8742645,399049,193.0
1685340739.0809462,399399,193.0
1685340744.309309,399549,193.0
1685340763.5512288,400099,193.0
1685340786.8283339,400471,193.0
1685340838.8929796,400699,194.0
1685340853.2229989,401099,194.0
1685340854.947956,401149,194.0
1685340865.3051097,401449,194.0
1685340868.7732654,401549,194.0
1685340951.5130045,402299,195.0
1685340956.683093,402449,195.0
1685340995.2933438,403549,195.0
1685341083.0924282,404449,196.0
1685341084.9446955,404499,196.0
1685341091.8585963,404699,196.0
1685341251.5606818,407599,197.0
1685341267.6139607,408049,197.0
1685341333.0224338,408399,198.0
1685341348.544263,408849,198.0
1685341359.0556316,409149,198.0
1685341360.8079329,409199,198.0
1685341374.7246625,409599,198.0
1685341495.298426,411399,199.0
1685341504.447431,411649,199.0
1685341528.7635028,412349,199.0
1685341550.6674895,412632,199.0
1685341651.675327,414149,200.0
1685341653.424375,414199,200.0
1685341767.7464306,415749,201.0
1685341771.2647097,415849,201.0
1685341781.7623332,416149,201.0
1685341787.0270183,416299,201.0
1685341823.371281,416988,201.0
1685341877.6299176,417249,202.0
1685341895.183302,417749,202.0
1685341912.6565049,418249,202.0
1685341927.0682302,418649,202.0
1685342003.6525722,419199,203.0
1685342022.94278,419749,203.0
1685342026.449986,419849,203.0
1685342044.5645292,420349,203.0
1685342063.9365764,420899,203.0
1685342070.9586723,421099,203.0
1685342139.054247,421449,204.0
1685342153.0642273,421849,204.0
1685342158.3666077,421999,204.0
1685342162.0953531,422099,204.0
1685342270.9302418,423699,205.0
1685342281.5106096,423999,205.0
1685342290.7514348,424249,205.0
1685342303.1028407,424599,205.0
1685342399.0863655,425299,206.0
1685342400.826869,425349,206.0
1685342413.6008458,425699,206.0
1685342432.8888483,426249,206.0
1685342441.6842458,426499,206.0
1685342448.7195344,426699,206.0
1685342587.0203135,428849,207.0
1685342594.0988986,429049,207.0
1685342608.1862075,429449,207.0
1685342609.9367414,429499,207.0
1685342620.5162406,429799,207.0
1685342622.2780976,429849,207.0
1685342709.4765441,430749,208.0
1685342737.601843,431549,208.0
1685342744.570763,431749,208.0
1685342840.2157285,432799,209.0
1685342856.0388844,433249,209.0
1685342868.3610387,433599,209.0
1685343017.8347473,436099,210.0
1685343097.2261856,436799,211.0
1685343102.486457,436949,211.0
1685343130.7927885,437749,211.0
1685343144.6677158,438149,211.0
1685343202.1194787,438199,212.0
1685343203.8741655,438249,212.0
1685343217.807961,438649,212.0
1685343249.6737635,439549,212.0
1685343254.9343143,439699,212.0
1685343267.127349,440049,212.0
1685343332.544866,440349,213.0
1685343336.043516,440449,213.0
1685343339.5001044,440549,213.0
1685343355.2309842,440999,213.0
1685343356.9730363,441049,213.0
1685343364.2549362,441249,213.0
1685343410.8446054,442279,213.0
1685343461.9816396,442449,214.0
1685343538.2161512,444300,214.0
1685343599.8055863,444899,215.0
1685343603.7205045,444999,215.0
1685343616.1173487,445349,215.0
1685343633.6703243,445849,215.0
1685343635.4438906,445899,215.0
1685343652.3324003,446103,215.0
1685343705.5416336,446299,216.0
1685343710.7202508,446449,216.0
1685343726.9618587,446899,216.0
1685343739.1821017,447249,216.0
1685343751.4419405,447599,216.0
1685343761.9875004,447899,216.0
1685343823.3597116,448149,217.0
1685343832.0973837,448399,217.0
1685343850.1427188,448899,217.0
1685343867.7469292,449399,217.0
1685343943.074084,449899,218.0
1685343958.7628212,450349,218.0
1685343994.254418,451349,218.0
1685343999.5311644,451499,218.0
1685344075.2281249,452049,219.0
1685344076.9697454,452099,219.0
1685344078.711913,452149,219.0
1685344091.4106188,452499,219.0
1685344093.1349726,452549,219.0
1685344103.620634,452849,219.0
1685344107.1145973,452949,219.0
1685344135.0382295,453749,219.0
1685344136.7837224,453799,219.0
1685344149.584041,453851,219.0
