lr-AdamW,step,train_loss,train_acc_top1,train_acc_top5,train_acc_mean_pos,epoch,val_loss,val_acc_top1,val_acc_top5,val_acc_mean_pos
0.0003,0,,,,,,,,,
,49,0.7072969079017639,0.876953125,0.9609375,1.673828125,0,,,,
,72,,,,,0,0.6341890096664429,0.8908962607383728,0.9712998867034912,1.5342881679534912
0.000153,73,,,,,,,,,
,99,0.3748234212398529,0.9443359375,0.9892578125,1.2275390625,1,,,,
,145,,,,,1,0.2668811082839966,0.9549696445465088,0.9931098222732544,1.1319444179534912
