Wall time,Step,Value
1684510508.3190002,17499,68.0
1684510547.1068158,17549,68.0
1684510586.5358932,17599,68.0
1684510625.7943912,17649,68.0
1684510664.7547085,17699,68.0
1684510704.2828233,17749,68.0
1684510743.1957562,17799,68.0
1684510788.6170752,17807,68.0
1684510876.480199,17849,69.0
1684510915.5083997,17899,69.0
1684510955.0279417,17949,69.0
1684510994.2138996,17999,69.0
1684511032.998017,18049,69.0
1684511076.4790807,18068,69.0
1684511150.5881305,18099,70.0
1684511189.9056406,18149,70.0
1684511229.1865244,18199,70.0
1684511267.8643968,18249,70.0
1684511307.187753,18299,70.0
1684511345.6063597,18313,70.0
1684511425.5685184,18349,71.0
1684511465.0559435,18399,71.0
1684511504.0239825,18449,71.0
1684511543.3919218,18499,71.0
1684511582.0221834,18549,71.0
1684511618.9517946,18561,71.0
1684511704.3782494,18599,72.0
1684511743.120085,18649,72.0
1684511782.438844,18699,72.0
1684511821.2431223,18749,72.0
1684511860.5970194,18799,72.0
1684511911.0539198,18826,72.0
1684511978.448031,18849,73.0
1684512018.1493273,18899,73.0
1684512057.0147347,18949,73.0
1684512096.4417045,18999,73.0
1684512135.6607869,19049,73.0
1684512167.9625998,19058,73.0
1684512253.3225827,19099,74.0
1684512292.5054817,19149,74.0
1684512332.011313,19199,74.0
1684512371.6740437,19249,74.0
1684512410.7522364,19299,74.0
1684512454.781857,19318,74.0
1684512532.3067172,19349,75.0
1684512571.8695495,19399,75.0
1684512611.5514898,19449,75.0
1684512650.5877414,19499,75.0
1684512690.103849,19549,75.0
1684512732.9288392,19568,75.0
1684512810.062744,19599,76.0
1684512849.0844367,19649,76.0
1684512887.464757,19699,76.0
1684512926.0859864,19749,76.0
1684512965.1731515,19799,76.0
1684513009.2155464,19820,76.0
1684513078.0155013,19849,77.0
1684513116.7453938,19899,77.0
1684513155.3721762,19949,77.0
1684513193.7794888,19999,77.0
1684513254.272294,20045,77.0
1684513304.8124087,20049,78.0
1684513343.808484,20099,78.0
1684513382.198406,20149,78.0
1684513421.1000233,20199,78.0
1684513460.1479611,20249,78.0
1684513516.7293315,20287,78.0
1684513574.1344285,20299,79.0
1684513613.4850283,20349,79.0
1684513652.9573843,20399,79.0
1684513691.8000424,20449,79.0
1684513730.7255766,20499,79.0
1684513763.27683,20509,79.0
1684513845.798757,20549,80.0
1684513884.4860382,20599,80.0
1684513923.4666193,20649,80.0
1684513962.88351,20699,80.0
1684514002.2841408,20749,80.0
1684514037.144278,20759,80.0
1684514118.9649014,20799,81.0
1684514157.3225746,20849,81.0
1684514196.0446646,20899,81.0
1684514234.9454944,20949,81.0
1684514273.3462653,20999,81.0
1684514310.74037,21011,81.0
1684514390.3788884,21049,82.0
1684514428.979878,21099,82.0
1684514467.7677183,21149,82.0
1684514505.8280947,21199,82.0
1684514544.595998,21249,82.0
1684514594.1699526,21275,82.0
1684514660.0555015,21299,83.0
1684514698.2809606,21349,83.0
1684514737.2793586,21399,83.0
1684514775.9565089,21449,83.0
1684514813.9803033,21499,83.0
1684514858.03608,21521,83.0
1684514930.2341084,21549,84.0
1684514969.0981114,21599,84.0
1684515007.5598617,21649,84.0
1684515046.0404341,21699,84.0
1684515085.0903697,21749,84.0
1684515124.42003,21799,84.0
1684515158.7309701,21804,84.0
1684515249.163136,21849,85.0
1684515287.9890492,21899,85.0
1684515327.46074,21949,85.0
1684515367.2404346,21999,85.0
1684515406.1652029,22049,85.0
1684515452.0775828,22069,85.0
1684515533.653831,22099,86.0
1684515573.5662227,22149,86.0
1684515613.3985772,22199,86.0
1684515652.9670403,22249,86.0
1684515693.088253,22299,86.0
1684515762.2192016,22348,86.0
1684515816.1195374,22349,87.0
1684515855.7555456,22399,87.0
1684515894.9239833,22449,87.0
1684515934.3126364,22499,87.0
1684515973.7589326,22549,87.0
1684516012.7317238,22599,87.0
1684516051.927569,22611,87.0
1684516136.0264535,22649,88.0
1684516175.6789582,22699,88.0
1684516215.3113077,22749,88.0
1684516254.1649544,22799,88.0
1684516293.7717476,22849,88.0
1684516349.7774022,22882,88.0
1684516413.8685684,22899,89.0
1684516453.4435885,22949,89.0
1684516492.1466923,22999,89.0
1684516531.3785617,23049,89.0
1684516570.3339527,23099,89.0
1684516626.6241627,23135,89.0
1684516687.4702547,23149,90.0
1684516726.7080102,23199,90.0
1684516766.078761,23249,90.0
1684516805.5363903,23299,90.0
1684516844.522841,23349,90.0
1684516897.0088243,23381,90.0
1684516977.8211434,23399,91.0
1684517017.4073913,23449,91.0
1684517057.0531452,23499,91.0
1684517095.8986113,23549,91.0
1684517135.1780105,23599,91.0
1684517174.6546414,23649,91.0
1684517213.5032878,23699,91.0
1684517288.1160636,23743,91.0
1684517347.4740043,23749,92.0
1684517386.7988915,23799,92.0
1684517426.4286566,23849,92.0
1684517465.8762949,23899,92.0
1684517505.0065749,23949,92.0
1684517544.5181952,23999,92.0
1684517577.3277617,24004,92.0
1684517662.3524046,24049,93.0
1684517701.4428785,24099,93.0
1684517740.9064822,24149,93.0
1684517780.4271073,24199,93.0
1684517847.0957923,24249,93.0
1684517938.4361274,24299,94.0
1684517978.0735388,24349,94.0
1684518017.5922453,24399,94.0
1684518056.7067294,24449,94.0
1684518122.010247,24497,94.0
1684518178.4161375,24499,95.0
1684518217.9134374,24549,95.0
1684518256.7194285,24599,95.0
1684518295.5518365,24649,95.0
1684518334.8303351,24699,95.0
1684518374.2423496,24749,95.0
1684518413.0213048,24762,95.0
1684518492.0129488,24799,96.0
1684518531.2385511,24849,96.0
1684518570.3453712,24899,96.0
1684518609.9060867,24949,96.0
1684518671.4871352,24994,96.0
1684518729.1685646,24999,97.0
1684518768.1457253,25049,97.0
1684518807.406428,25099,97.0
1684518846.860374,25149,97.0
1684518885.6641026,25199,97.0
1684518925.1374106,25249,97.0
1684518957.2609909,25254,97.0
1684519048.0658782,25299,98.0
1684519087.8323085,25349,98.0
1684519126.6074545,25399,98.0
1684519165.9488287,25449,98.0
1684519205.1821234,25499,98.0
1684519236.5909336,25504,98.0
1684519325.0245986,25549,99.0
1684519363.9976497,25599,99.0
1684519403.5262723,25649,99.0
1684519442.431717,25699,99.0
1684519481.6434257,25749,99.0
1684519515.0454652,25756,99.0
1684519596.609722,25799,100.0
1684519635.786687,25849,100.0
1684519674.6147583,25899,100.0
1684519713.9374819,25949,100.0
1684519764.0977325,25981,100.0
1684519833.211675,25999,101.0
1684519873.049509,26049,101.0
1684519911.9792593,26099,101.0
1684519951.4529686,26149,101.0
1684519990.828197,26199,101.0
1684520035.861705,26223,101.0
1684520103.33941,26249,102.0
1684520142.563956,26299,102.0
1684520181.73374,26349,102.0
1684520220.673867,26399,102.0
1684520281.4088907,26445,102.0
1684520338.0523412,26449,103.0
1684520377.286324,26499,103.0
1684520416.59527,26549,103.0
1684520455.469562,26599,103.0
1684520495.2695177,26649,103.0
1684520559.0812256,26695,103.0
1684520618.613993,26699,104.0
1684520658.1890259,26749,104.0
1684520697.0700974,26799,104.0
1684520736.671701,26849,104.0
1684520775.8814082,26899,104.0
1684520841.792313,26947,104.0
1684520902.0216525,26949,105.0
1684520941.0511708,26999,105.0
1684520980.5662618,27049,105.0
1684521020.3044927,27099,105.0
1684521059.3367646,27149,105.0
1684521098.8559244,27199,105.0
1684521138.2067535,27211,105.0
1684521222.1199734,27249,106.0
1684521262.022102,27299,106.0
1684521300.9239042,27349,106.0
1684521340.5988157,27399,106.0
1684521379.9681358,27449,106.0
1684521413.033423,27457,106.0
1684521501.8161411,27499,107.0
1684521540.9415295,27549,107.0
1684521580.4555023,27599,107.0
1684521619.8025568,27649,107.0
1684521658.6824932,27699,107.0
1684521722.018654,27740,107.0
1684521789.3065512,27749,108.0
1684521828.3239372,27799,108.0
1684521867.4267364,27849,108.0
1684521906.6836069,27899,108.0
1684521945.3180702,27949,108.0
1684521984.7057776,27999,108.0
1684522018.2333868,28005,108.0
1684522115.6612072,28049,109.0
1684522155.103127,28099,109.0
1684522193.974883,28149,109.0
1684522233.3077512,28199,109.0
1684522272.7481167,28249,109.0
1684522330.7357001,28284,109.0
1684522399.2076936,28299,110.0
1684522438.1458485,28349,110.0
1684522477.3713794,28399,110.0
1684522516.693936,28449,110.0
1684522555.6734695,28499,110.0
1684522622.3273268,28547,110.0
1684522684.4036064,28549,111.0
1684522723.4840016,28599,111.0
1684522762.6945126,28649,111.0
1684522801.5007489,28699,111.0
1684522840.8463216,28749,111.0
1684522880.4416072,28799,111.0
1684522924.8534749,28818,111.0
1684523005.250866,28849,112.0
1684523044.6232994,28899,112.0
1684523083.3658686,28949,112.0
1684523122.6811404,28999,112.0
1684523161.3494105,29049,112.0
1684523206.4762547,29071,112.0
1684523283.313964,29099,113.0
1684523322.5307038,29149,113.0
1684523362.0433233,29199,113.0
1684523400.8018,29249,113.0
1684523440.2022645,29299,113.0
1684523481.4598544,29317,113.0
1684523576.695851,29349,114.0
1684523616.2710044,29399,114.0
1684523655.2659874,29449,114.0
1684523694.06606,29499,114.0
1684523733.2866848,29549,114.0
1684523772.4213436,29599,114.0
1684523811.2840397,29649,114.0
1684523874.477682,29679,114.0
1684523947.189301,29699,115.0
1684523985.9446132,29749,115.0
1684524025.045826,29799,115.0
1684524064.4682405,29849,115.0
1684524103.2924318,29899,115.0
1684524163.7636938,29940,115.0
1684524222.0155363,29949,116.0
1684524261.6469107,29999,116.0
1684524300.5350797,30049,116.0
1684524340.050338,30099,116.0
1684524379.6330647,30149,116.0
1684524435.1471379,30185,116.0
1684524504.3685596,30199,117.0
1684524543.7939045,30249,117.0
1684524582.6700099,30299,117.0
1684524621.8711722,30349,117.0
1684524660.6189823,30399,117.0
1684524714.3783739,30433,117.0
1684524785.6389182,30449,118.0
1684524824.8043404,30499,118.0
1684524864.0829868,30549,118.0
1684524903.3573225,30599,118.0
1684524942.4281168,30649,118.0
1684525009.920445,30698,118.0
1684525063.3673735,30699,119.0
1684525102.5909517,30749,119.0
1684525141.5209193,30799,119.0
1684525180.6157606,30849,119.0
1684525219.8068547,30899,119.0
1684525269.9554923,30930,119.0
1684525340.7510903,30949,120.0
1684525379.6684616,30999,120.0
1684525419.1631093,31049,120.0
1684525458.755109,31099,120.0
1684525497.6198063,31149,120.0
1684525558.5534081,31190,120.0
1684525619.718377,31199,121.0
1684525659.5128884,31249,121.0
1684525698.7467964,31299,121.0
1684525737.669665,31349,121.0
1684525776.986905,31399,121.0
1684525836.3490703,31440,121.0
1684525899.3964174,31449,122.0
1684525938.802458,31499,122.0
1684525977.6525168,31549,122.0
1684526016.7473066,31599,122.0
1684526056.0709689,31649,122.0
1684526117.8601968,31692,122.0
1684526178.4398377,31699,123.0
1684526217.309879,31749,123.0
1684526256.8237586,31799,123.0
1684526296.2335186,31849,123.0
1684526334.955662,31899,123.0
1684526373.6710641,31917,123.0
1684526455.1066184,31949,124.0
1684526494.6469233,31999,124.0
1684526534.0189383,32049,124.0
1684526572.978586,32099,124.0
1684526612.563562,32149,124.0
1684526646.8613667,32159,124.0
1684526728.6826437,32199,125.0
1684526768.0792968,32249,125.0
1684526806.960423,32299,125.0
1684526846.523756,32349,125.0
1684526895.8090863,32381,125.0
1684526968.6824079,32399,126.0
1684527008.4361846,32449,126.0
1684527047.398105,32499,126.0
1684527086.732158,32549,126.0
1684527126.2121,32599,126.0
1684527179.0784822,32631,126.0
1684527252.0986352,32649,127.0
1684527291.4141273,32699,127.0
1684527330.9166265,32749,127.0
1684527370.3066435,32799,127.0
1684527409.0511646,32849,127.0
1684527463.0522418,32883,127.0
1684527534.8097296,32899,128.0
1684527574.3917205,32949,128.0
1684527613.9188657,32999,128.0
1684527652.7516086,33049,128.0
1684527692.078413,33099,128.0
1684527758.6795616,33147,128.0
1684527818.6020489,33149,129.0
1684527858.0640502,33199,129.0
1684527896.9030433,33249,129.0
1684527936.371442,33299,129.0
1684527975.5632432,33349,129.0
1684528036.6115549,33393,129.0
1684528103.2540588,33399,130.0
1684528142.3045738,33449,130.0
1684528181.4723876,33499,130.0
1684528220.8685272,33549,130.0
1684528259.5257142,33599,130.0
1684528299.0702274,33649,130.0
1684528351.1198883,33676,130.0
1684528435.6741793,33699,131.0
1684528475.5031028,33749,131.0
1684528514.809833,33799,131.0
1684528553.701409,33849,131.0
1684528593.0662327,33899,131.0
1684528655.0664206,33941,131.0
1684528723.7641766,33949,132.0
1684528763.344758,33999,132.0
1684528802.3101542,34049,132.0
1684528841.8020787,34099,132.0
1684528881.4896064,34149,132.0
1684528920.6490185,34199,132.0
1684528967.3093436,34220,132.0
1684529046.373622,34249,133.0
1684529085.3984544,34299,133.0
1684529124.8607445,34349,133.0
1684529164.1376588,34399,133.0
1684529202.9646814,34449,133.0
1684529257.926329,34483,133.0
1684529333.949045,34499,134.0
1684529373.285095,34549,134.0
1684529412.5871985,34599,134.0
1684529451.34373,34649,134.0
1684529490.5832405,34699,134.0
1684529529.8024228,34749,134.0
1684529562.752541,34754,134.0
1684529653.033993,34799,135.0
1684529691.8761094,34849,135.0
1684529731.025052,34899,135.0
1684529770.183763,34949,135.0
1684529808.8198173,34999,135.0
1684529843.2044706,35007,135.0
1684529931.8806555,35049,136.0
1684529970.9855769,35099,136.0
1684530010.3449738,35149,136.0
1684530049.0599847,35199,136.0
1684530088.5402923,35249,136.0
1684530118.3164062,35253,136.0
1684530227.0830925,35299,137.0
1684530266.5216074,35349,137.0
1684530306.1059515,35399,137.0
1684530344.9477139,35449,137.0
1684530384.3198683,35499,137.0
1684530423.6693108,35549,137.0
1684530462.753281,35599,137.0
1684530514.892639,35615,137.0
1684530598.0519667,35649,138.0
1684530637.6173856,35699,138.0
1684530676.8374424,35749,138.0
1684530715.5008376,35799,138.0
1684530754.5095744,35849,138.0
1684530804.6463134,35876,138.0
1684530873.169621,35899,139.0
1684530912.6973073,35949,139.0
1684530951.3925698,35999,139.0
1684530990.9736145,36049,139.0
1684531029.9033525,36099,139.0
1684531073.467579,36121,139.0
1684531149.38694,36149,140.0
1684531188.4708726,36199,140.0
1684531227.7456472,36249,140.0
1684531267.279736,36299,140.0
