Wall time,Step,Value
1684797823.525347,2951,11.0
1684797920.6767104,2999,12.0
1684797968.7348568,3049,12.0
1684798016.474302,3099,12.0
1684798064.7289872,3149,12.0
1684798112.7034476,3199,12.0
1684798145.4701169,3203,12.0
1684798240.5079658,3249,13.0
1684798288.4314222,3299,13.0
1684798336.4943728,3349,13.0
1684798384.420608,3399,13.0
1684798432.113219,3449,13.0
1684798479.4768417,3467,13.0
1684798557.3685927,3499,14.0
1684798605.3769894,3549,14.0
1684798653.3657775,3599,14.0
1684798701.0724893,3649,14.0
1684798749.0449226,3699,14.0
1684798789.9772751,3713,14.0
1684798875.5103638,3749,15.0
1684798923.409472,3799,15.0
1684798971.397788,3849,15.0
1684799019.4396605,3899,15.0
1684799067.4497128,3949,15.0
1684799144.3734798,3996,15.0
1684799205.9693685,3999,16.0
1684799254.266202,4049,16.0
1684799302.1337702,4099,16.0
1684799350.1337414,4149,16.0
1684799397.777869,4199,16.0
1684799445.8042443,4249,16.0
1684799487.735004,4261,16.0
1684799576.4879713,4299,17.0
1684799624.6405005,4349,17.0
1684799672.6969492,4399,17.0
1684799720.6969454,4449,17.0
1684799768.6605215,4499,17.0
1684799839.5731068,4540,17.0
1684799896.983834,4549,18.0
1684799945.250753,4599,18.0
1684799992.7864854,4649,18.0
1684800040.656404,4699,18.0
1684800088.5607054,4749,18.0
1684800136.5210338,4799,18.0
1684800169.7044919,4803,18.0
1684800268.148595,4849,19.0
1684800315.912799,4899,19.0
1684800363.9641848,4949,19.0
1684800411.3554118,4999,19.0
1684800459.3566408,5049,19.0
1684800513.7590702,5074,19.0
1684800585.331504,5099,20.0
1684800633.4344387,5149,20.0
1684800681.4527586,5199,20.0
1684800729.4131,5249,20.0
1684800777.0945575,5299,20.0
1684800832.9908187,5327,20.0
1684800902.2003214,5349,21.0
1684800950.1047657,5399,21.0
1684800997.8411539,5449,21.0
1684801045.6706092,5499,21.0
1684801093.7113056,5549,21.0
1684801144.6475472,5573,21.0
1684801235.5516121,5599,22.0
1684801283.5857906,5649,22.0
1684801331.4562986,5699,22.0
1684801379.2458444,5749,22.0
1684801427.2776062,5799,22.0
1684801475.192323,5849,22.0
1684801522.9475677,5899,22.0
1684801598.5174613,5935,22.0
1684801665.1489465,5949,23.0
1684801713.5291224,5999,23.0
1684801761.4163237,6049,23.0
1684801809.486915,6099,23.0
1684801857.258258,6149,23.0
1684801932.2614639,6196,23.0
1684801982.0359497,6199,24.0
1684802030.4428518,6249,24.0
1684802078.3622484,6299,24.0
1684802126.380808,6349,24.0
1684802174.1391623,6399,24.0
1684802242.3378253,6441,24.0
1684802300.109589,6449,25.0
1684802348.406986,6499,25.0
1684802395.9949245,6549,25.0
1684802444.1467547,6599,25.0
1684802491.9748547,6649,25.0
1684802558.5501027,6689,25.0
1684802619.001949,6699,26.0
1684802667.1501887,6749,26.0
1684802714.9451804,6799,26.0
1684802762.6266382,6849,26.0
1684802810.4218345,6899,26.0
1684802858.5457528,6949,26.0
1684802893.6438315,6954,26.0
1684802983.2533622,6999,27.0
1684803030.9943058,7049,27.0
1684803078.873563,7099,27.0
1684803126.6013799,7149,27.0
1684803188.7634969,7186,27.0
1684803250.960917,7199,28.0
1684803298.9947386,7249,28.0
1684803346.7658155,7299,28.0
1684803394.6753075,7349,28.0
1684803442.8617527,7399,28.0
1684803517.5163062,7446,28.0
1684803570.5744882,7449,29.0
1684803618.7374425,7499,29.0
1684803666.5286646,7549,29.0
1684803714.1508257,7599,29.0
1684803762.1124,7649,29.0
1684803835.2631102,7696,29.0
1684803888.1078677,7699,30.0
1684803936.1422472,7749,30.0
1684803983.9037192,7799,30.0
1684804031.6963773,7849,30.0
1684804079.219849,7899,30.0
1684804155.1761713,7948,30.0
1684804200.6809833,7949,31.0
1684804248.969065,7999,31.0
1684804296.806853,8049,31.0
1684804344.7887127,8099,31.0
1684804392.6110878,8149,31.0
1684804440.8204837,8173,31.0
1684804513.4231286,8199,32.0
1684804561.1221712,8249,32.0
1684804608.9529417,8299,32.0
1684804656.9874706,8349,32.0
1684804705.048491,8399,32.0
1684804747.8762887,8415,32.0
1684804824.9856944,8449,33.0
1684804873.0572746,8499,33.0
1684804920.9238052,8549,33.0
1684804969.0330734,8599,33.0
1684805031.0117784,8637,33.0
1684805093.4863868,8649,34.0
1684805142.0351908,8699,34.0
1684805190.0722685,8749,34.0
1684805238.2968225,8799,34.0
1684805286.2737684,8849,34.0
1684805351.2028568,8887,34.0
1684805412.8408043,8899,35.0
1684805460.8354633,8949,35.0
1684805508.911742,8999,35.0
1684805556.8341959,9049,35.0
1684805604.598726,9099,35.0
1684805671.6840963,9139,35.0
1684805731.5800653,9149,36.0
1684805779.8367145,9199,36.0
1684805827.3992043,9249,36.0
1684805875.1821144,9299,36.0
1684805923.0885983,9349,36.0
1684805971.010431,9399,36.0
1684806005.4076748,9403,36.0
1684806100.38478,9449,37.0
1684806148.1436656,9499,37.0
1684806196.212744,9549,37.0
1684806244.1689107,9599,37.0
1684806320.0979419,9649,37.0
1684806417.626623,9699,38.0
1684806465.6674142,9749,38.0
1684806513.7352393,9799,38.0
1684806561.8888261,9849,38.0
1684806609.9122272,9899,38.0
1684806673.8353527,9932,38.0
1684806741.6069386,9949,39.0
1684806789.9952412,9999,39.0
1684806837.6862886,10049,39.0
1684806885.6595504,10099,39.0
1684806933.7640438,10149,39.0
1684807010.6553411,10197,39.0
1684807065.4079158,10199,40.0
1684807113.934541,10249,40.0
1684807161.993329,10299,40.0
1684807210.3407023,10349,40.0
1684807258.1434944,10399,40.0
1684807306.3909466,10449,40.0
1684807364.3731737,10476,40.0
1684807436.1387286,10499,41.0
1684807484.4939423,10549,41.0
1684807532.6562798,10599,41.0
1684807581.1396036,10649,41.0
1684807629.2306244,10699,41.0
1684807698.1245987,10739,41.0
1684807757.5914543,10749,42.0
1684807805.9465046,10799,42.0
1684807853.4918334,10849,42.0
1684807901.5111434,10899,42.0
1684807949.5391393,10949,42.0
1684807997.5602703,10999,42.0
1684808038.6846533,11010,42.0
1684808122.7463353,11049,43.0
1684808170.6750398,11099,43.0
1684808218.4357073,11149,43.0
1684808266.5344937,11199,43.0
1684808314.5849745,11249,43.0
1684808357.2371912,11263,43.0
1684808436.7030528,11299,44.0
1684808484.9595392,11349,44.0
1684808533.3595917,11399,44.0
1684808581.3081422,11449,44.0
1684808629.4499736,11499,44.0
1684808667.6082952,11509,44.0
1684808768.974253,11549,45.0
1684808816.7296007,11599,45.0
1684808865.065474,11649,45.0
1684808913.2265723,11699,45.0
1684808961.3087971,11749,45.0
1684809009.3670447,11799,45.0
1684809057.0426238,11849,45.0
1684809119.0446727,11871,45.0
1684809197.574036,11899,46.0
1684809245.8106923,11949,46.0
1684809293.415188,11999,46.0
1684809341.6434684,12049,46.0
1684809389.6048393,12099,46.0
1684809451.2534332,12132,46.0
1684809515.6624641,12149,47.0
1684809563.9639823,12199,47.0
1684809611.6819599,12249,47.0
1684809659.3499992,12299,47.0
1684809707.3477972,12349,47.0
1684809762.242359,12377,47.0
1684809832.2310634,12399,48.0
1684809880.6126225,12449,48.0
1684809928.7682004,12499,48.0
1684809977.0636992,12549,48.0
1684810025.0078187,12599,48.0
1684810078.1243124,12625,48.0
1684810155.3651743,12649,49.0
1684810203.336523,12699,49.0
1684810251.0176291,12749,49.0
1684810298.9759173,12799,49.0
1684810346.7004843,12849,49.0
1684810416.2580047,12890,49.0
1684810477.1598582,12899,50.0
1684810525.3308616,12949,50.0
1684810573.1229208,12999,50.0
1684810620.9699156,13049,50.0
1684810669.0246387,13099,50.0
1684810717.8428478,13122,50.0
1684810796.983996,13149,51.0
1684810845.125415,13199,51.0
1684810893.0755928,13249,51.0
1684810941.0563343,13299,51.0
1684810988.9827564,13349,51.0
1684811050.3381824,13382,51.0
1684811117.6696186,13399,52.0
1684811165.804944,13449,52.0
1684811213.430815,13499,52.0
1684811261.3720357,13549,52.0
1684811309.268011,13599,52.0
1684811369.8779285,13632,52.0
1684811435.91614,13649,53.0
1684811484.4758549,13699,53.0
1684811532.4386375,13749,53.0
1684811580.1101108,13799,53.0
1684811628.1748438,13849,53.0
1684811692.4430985,13884,53.0
1684811755.3605754,13899,54.0
1684811804.184815,13949,54.0
1684811852.6316383,13999,54.0
1684811900.849987,14049,54.0
1684811948.91206,14099,54.0
1684811984.241915,14109,54.0
1684812075.4530263,14149,55.0
1684812123.6356223,14199,55.0
1684812171.6739893,14249,55.0
1684812219.8592482,14299,55.0
1684812267.8730052,14349,55.0
1684812297.2222197,14351,55.0
1684812393.6317155,14399,56.0
1684812442.5990896,14449,56.0
1684812491.683034,14499,56.0
1684812539.466209,14549,56.0
1684812588.1542258,14573,56.0
1684812661.5548124,14599,57.0
1684812709.706419,14649,57.0
1684812758.043625,14699,57.0
1684812806.4764588,14749,57.0
1684812855.3441522,14799,57.0
1684812908.2335224,14823,57.0
1684812984.532639,14849,58.0
1684813033.3272154,14899,58.0
1684813081.6066952,14949,58.0
1684813130.2712297,14999,58.0
1684813179.1085927,15049,58.0
1684813234.3198464,15075,58.0
1684813308.8807852,15099,59.0
1684813357.191475,15149,59.0
1684813405.8147762,15199,59.0
1684813454.3005629,15249,59.0
1684813502.7123053,15299,59.0
1684813572.7869565,15339,59.0
1684813630.9599807,15349,60.0
1684813678.5386963,15399,60.0
1684813726.7029421,15449,60.0
1684813775.1163647,15499,60.0
1684813823.5386336,15549,60.0
1684813887.124274,15585,60.0
1684813954.2519555,15599,61.0
1684814002.323976,15649,61.0
1684814050.5184515,15699,61.0
1684814098.4565175,15749,61.0
1684814147.0129895,15799,61.0
1684814195.4533842,15849,61.0
1684814246.4814503,15868,61.0
1684814331.4304256,15899,62.0
1684814380.4323258,15949,62.0
1684814429.6526215,15999,62.0
1684814478.7042124,16049,62.0
1684814527.6527135,16099,62.0
1684814591.9988174,16133,62.0
1684814664.9360037,16149,63.0
1684814713.2712708,16199,63.0
1684814761.6723807,16249,63.0
1684814810.181018,16299,63.0
1684814858.7281275,16349,63.0
1684814907.4122853,16399,63.0
1684814952.9221678,16412,63.0
1684815042.5721884,16449,64.0
1684815090.8878021,16499,64.0
1684815139.1722617,16549,64.0
1684815187.4696262,16599,64.0
1684815235.656695,16649,64.0
1684815291.8107462,16675,64.0
1684815371.9086323,16699,65.0
1684815420.1512437,16749,65.0
1684815469.0544586,16799,65.0
1684815517.874037,16849,65.0
1684815566.6546445,16899,65.0
1684815644.3807437,16946,65.0
1684815697.5283723,16949,66.0
1684815745.9567688,16999,66.0
1684815794.5404294,17049,66.0
1684815843.1869893,17099,66.0
1684815892.0563831,17149,66.0
1684815971.0505104,17199,66.0
1684816067.3611765,17249,67.0
1684816116.1615107,17299,67.0
1684816164.8846698,17349,67.0
1684816213.6349354,17399,67.0
1684816287.953214,17445,67.0
1684816358.397408,17449,68.0
1684816406.48742,17499,68.0
1684816454.8828533,17549,68.0
1684816503.3621848,17599,68.0
1684816551.5491576,17649,68.0
1684816599.9325728,17699,68.0
1684816648.2731087,17749,68.0
1684816696.6772163,17799,68.0
1684816746.3472073,17807,68.0
1684816837.072356,17849,69.0
1684816885.4058783,17899,69.0
1684816933.8313973,17949,69.0
1684816981.7587924,17999,69.0
1684817030.382074,18049,69.0
1684817079.3210518,18068,69.0
1684817158.3379884,18099,70.0
1684817206.686153,18149,70.0
1684817255.451679,18199,70.0
1684817304.0137331,18249,70.0
1684817352.8968844,18299,70.0
1684817395.1206589,18313,70.0
1684817484.4122756,18349,71.0
1684817532.6980793,18399,71.0
1684817581.0355215,18449,71.0
1684817629.4820337,18499,71.0
1684817678.2376494,18549,71.0
1684817719.436714,18561,71.0
1684817809.7339206,18599,72.0
1684817858.2583487,18649,72.0
1684817906.8591776,18699,72.0
1684817955.3921952,18749,72.0
1684818003.9027772,18799,72.0
1684818061.1198523,18826,72.0
1684818133.00218,18849,73.0
1684818180.8232427,18899,73.0
1684818229.5975666,18949,73.0
1684818278.4723718,18999,73.0
1684818327.3711624,19049,73.0
1684818364.4766324,19058,73.0
1684818457.3122656,19099,74.0
1684818505.4047387,19149,74.0
1684818554.2906528,19199,74.0
1684818603.239594,19249,74.0
1684818652.0072417,19299,74.0
1684818701.160781,19318,74.0
1684818780.818674,19349,75.0
1684818828.7659898,19399,75.0
1684818877.261147,19449,75.0
1684818925.911111,19499,75.0
1684818974.5198367,19549,75.0
1684819022.0538275,19568,75.0
1684819107.0830624,19599,76.0
1684819155.4094932,19649,76.0
1684819204.0945795,19699,76.0
1684819252.171686,19749,76.0
1684819300.7154157,19799,76.0
1684819351.2192676,19820,76.0
1684819435.297311,19849,77.0
1684819483.3216534,19899,77.0
1684819531.2857804,19949,77.0
1684819579.5546916,19999,77.0
1684819649.8018348,20045,77.0
1684819708.0759933,20049,78.0
1684819755.915586,20099,78.0
1684819804.248611,20149,78.0
1684819852.3698137,20199,78.0
1684819900.8235,20249,78.0
1684819965.1272378,20287,78.0
1684820027.17256,20299,79.0
1684820075.580647,20349,79.0
1684820123.778434,20399,79.0
1684820172.153139,20449,79.0
1684820219.9228785,20499,79.0
1684820254.7106104,20509,79.0
1684820348.6872854,20549,80.0
1684820396.4133923,20599,80.0
1684820444.3417463,20649,80.0
1684820492.197342,20699,80.0
1684820540.2062452,20749,80.0
1684820578.1370473,20759,80.0
1684820672.343577,20799,81.0
1684820720.2122152,20849,81.0
1684820768.0672088,20899,81.0
1684820816.1199543,20949,81.0
1684820864.802029,20999,81.0
1684820906.2534742,21011,81.0
1684821000.0233607,21049,82.0
1684821048.3876133,21099,82.0
1684821096.5545073,21149,82.0
1684821145.296552,21199,82.0
1684821193.8604708,21249,82.0
1684821249.6877928,21275,82.0
1684821329.1249692,21299,83.0
1684821377.452541,21349,83.0
1684821425.676032,21399,83.0
1684821473.4226255,21449,83.0
1684821521.6311424,21499,83.0
1684821571.4727416,21521,83.0
1684821656.898699,21549,84.0
1684821704.9217055,21599,84.0
1684821753.2814817,21649,84.0
1684821801.4323823,21699,84.0
1684821849.6267745,21749,84.0
1684821897.6102784,21799,84.0
1684821935.5801027,21804,84.0
1684822041.1951206,21849,85.0
1684822089.541218,21899,85.0
1684822137.7949154,21949,85.0
1684822186.4347467,21999,85.0
1684822234.9704797,22049,85.0
1684822285.9069452,22069,85.0
1684822374.8660898,22099,86.0
1684822423.3893516,22149,86.0
1684822472.6481202,22199,86.0
1684822521.1452317,22249,86.0
1684822569.9300795,22299,86.0
1684822648.963627,22348,86.0
1684822706.80407,22349,87.0
1684822755.4109979,22399,87.0
1684822803.346801,22449,87.0
1684822851.6537776,22499,87.0
1684822900.6252518,22549,87.0
1684822949.433284,22599,87.0
1684822992.4422605,22611,87.0
1684823091.470439,22649,88.0
1684823140.107437,22699,88.0
1684823188.566786,22749,88.0
1684823236.9063926,22799,88.0
1684823285.702158,22849,88.0
1684823348.8786035,22882,88.0
1684823418.5447206,22899,89.0
1684823466.7219558,22949,89.0
1684823514.544803,22999,89.0
1684823563.0067096,23049,89.0
1684823610.7959895,23099,89.0
1684823673.9964528,23135,89.0
1684823739.2206833,23149,90.0
1684823787.4883852,23199,90.0
1684823835.233116,23249,90.0
1684823883.1693766,23299,90.0
1684823930.862326,23349,90.0
1684823990.0513828,23381,90.0
1684824078.8147013,23399,91.0
1684824127.6814785,23449,91.0
1684824175.500902,23499,91.0
1684824223.7395933,23549,91.0
1684824271.9936628,23599,91.0
1684824319.918357,23649,91.0
1684824368.1927927,23699,91.0
1684824453.6636837,23743,91.0
1684824517.672245,23749,92.0
1684824566.1382596,23799,92.0
1684824614.141872,23849,92.0
1684824662.2809324,23899,92.0
1684824710.216315,23949,92.0
1684824758.6405847,23999,92.0
1684824793.8449888,24004,92.0
1684824892.0562313,24049,93.0
1684824940.2597358,24099,93.0
1684824988.5355344,24149,93.0
1684825036.4146514,24199,93.0
1684825112.5320542,24249,93.0
1684825218.2311912,24299,94.0
1684825266.1823087,24349,94.0
1684825313.9401462,24399,94.0
1684825362.0814433,24449,94.0
1684825437.8735733,24497,94.0
1684825501.4939938,24499,95.0
1684825549.879815,24549,95.0
1684825597.7044098,24599,95.0
1684825645.687408,24649,95.0
1684825693.6385536,24699,95.0
1684825741.3517287,24749,95.0
1684825784.1344476,24762,95.0
1684825872.6072228,24799,96.0
1684825920.4322042,24849,96.0
1684825968.664988,24899,96.0
1684826016.6577594,24949,96.0
1684826086.4381685,24994,96.0
1684826147.3402355,24999,97.0
1684826195.9390056,25049,97.0
1684826243.9935746,25099,97.0
1684826292.1405911,25149,97.0
1684826339.7398038,25199,97.0
1684826387.648869,25249,97.0
1684826422.585314,25254,97.0
1684826520.547506,25299,98.0
1684826568.4903152,25349,98.0
1684826616.7101164,25399,98.0
1684826664.9330564,25449,98.0
1684826713.4160497,25499,98.0
1684826747.1186256,25504,98.0
1684826848.2288837,25549,99.0
1684826896.1446915,25599,99.0
1684826944.3517416,25649,99.0
1684826992.1415362,25699,99.0
1684827040.004586,25749,99.0
1684827076.320861,25756,99.0
1684827169.1326456,25799,100.0
1684827217.1696062,25849,100.0
1684827265.3807337,25899,100.0
1684827313.4645123,25949,100.0
1684827369.988977,25981,100.0
1684827445.3946967,25999,101.0
1684827493.5798118,26049,101.0
1684827541.4334495,26099,101.0
1684827589.2937555,26149,101.0
1684827637.1966128,26199,101.0
1684827688.092638,26223,101.0
1684827763.9660053,26249,102.0
1684827812.072882,26299,102.0
1684827860.0942872,26349,102.0
1684827908.0538814,26399,102.0
1684827977.7581677,26445,102.0
1684828037.0242891,26449,103.0
1684828085.6643453,26499,103.0
1684828133.1530569,26549,103.0
1684828181.4011252,26599,103.0
1684828229.4138334,26649,103.0
1684828302.1157055,26695,103.0
1684828361.692722,26699,104.0
1684828410.258681,26749,104.0
1684828458.4963763,26799,104.0
1684828506.8605917,26849,104.0
1684828554.8117065,26899,104.0
1684828630.3176944,26947,104.0
1684828686.8657737,26949,105.0
1684828735.1640775,26999,105.0
1684828783.351839,27049,105.0
1684828832.1839323,27099,105.0
1684828880.8075342,27149,105.0
1684828928.9474711,27199,105.0
1684828970.8941836,27211,105.0
1684829060.097049,27249,106.0
1684829107.8919902,27299,106.0
1684829155.6214669,27349,106.0
1684829203.5650678,27399,106.0
1684829251.7733798,27449,106.0
1684829287.9341805,27457,106.0
1684829382.5851557,27499,107.0
1684829430.4164875,27549,107.0
1684829478.5883398,27599,107.0
1684829526.5494657,27649,107.0
1684829574.2348075,27699,107.0
1684829645.8652213,27740,107.0
1684829711.675759,27749,108.0
1684829760.1953795,27799,108.0
1684829808.365139,27849,108.0
1684829856.8074694,27899,108.0
1684829905.0576515,27949,108.0
1684829953.5992312,27999,108.0
1684829989.947896,28005,108.0
1684830092.8914607,28049,109.0
1684830140.8108587,28099,109.0
1684830188.9140046,28149,109.0
1684830236.5909941,28199,109.0
1684830284.6646042,28249,109.0
1684830350.1988661,28284,109.0
1684830421.0592253,28299,110.0
1684830469.4049385,28349,110.0
1684830517.3351038,28399,110.0
1684830565.3352258,28449,110.0
1684830613.159844,28499,110.0
1684830689.5253687,28547,110.0
1684830748.2782316,28549,111.0
1684830796.626212,28599,111.0
1684830844.6977239,28649,111.0
1684830892.4477968,28699,111.0
1684830940.5281832,28749,111.0
1684830988.5902936,28799,111.0
1684831037.9174056,28818,111.0
1684831118.4300094,28849,112.0
1684831166.781033,28899,112.0
1684831215.017136,28949,112.0
1684831263.0826547,28999,112.0
1684831311.0565073,29049,112.0
1684831361.3088403,29071,112.0
1684831440.7853136,29099,113.0
1684831489.0028021,29149,113.0
1684831536.9414763,29199,113.0
1684831585.0387297,29249,113.0
1684831632.873981,29299,113.0
1684831677.722628,29317,113.0
1684831779.3145494,29349,114.0
1684831827.7205253,29399,114.0
1684831875.9884422,29449,114.0
1684831924.0110989,29499,114.0
1684831971.66336,29549,114.0
1684832019.6798553,29599,114.0
1684832067.597757,29649,114.0
1684832137.8680468,29679,114.0
1684832214.5707395,29699,115.0
1684832263.0160806,29749,115.0
1684832311.426389,29799,115.0
1684832359.6203375,29849,115.0
1684832407.672129,29899,115.0
1684832476.7945554,29940,115.0
1684832535.6935055,29949,116.0
1684832584.0372992,29999,116.0
1684832631.812047,30049,116.0
1684832680.119117,30099,116.0
1684832727.9658687,30149,116.0
1684832790.9057891,30185,116.0
1684832857.209225,30199,117.0
1684832905.5927403,30249,117.0
1684832953.5124972,30299,117.0
1684833001.180795,30349,117.0
1684833049.2673974,30399,117.0
1684833110.2687912,30433,117.0
1684833183.6544816,30449,118.0
1684833231.6355662,30499,118.0
1684833279.8204436,30549,118.0
1684833328.1858869,30599,118.0
1684833376.2939322,30649,118.0
1684833453.7044294,30698,118.0
1684833504.9897318,30699,119.0
1684833553.5889475,30749,119.0
1684833601.690511,30799,119.0
1684833650.4289346,30849,119.0
1684833698.5887613,30899,119.0
1684833755.2384157,30930,119.0
1684833829.834042,30949,120.0
1684833878.495868,30999,120.0
1684833926.6655247,31049,120.0
1684833974.8650577,31099,120.0
1684834022.888013,31149,120.0
1684834093.293136,31190,120.0
1684834156.5011435,31199,121.0
1684834204.6753294,31249,121.0
1684834252.272533,31299,121.0
1684834300.3131447,31349,121.0
1684834348.0291104,31399,121.0
1684834415.692259,31440,121.0
1684834480.2682862,31449,122.0
1684834528.5852005,31499,122.0
1684834576.2902708,31549,122.0
1684834624.1257029,31599,122.0
1684834671.7831423,31649,122.0
1684834741.7395616,31692,122.0
1684834796.5152242,31699,123.0
1684834844.8557007,31749,123.0
1684834892.6410718,31799,123.0
1684834940.539172,31849,123.0
1684834988.3546498,31899,123.0
1684835030.8404152,31917,123.0
1684835115.1997344,31949,124.0
1684835163.1170018,31999,124.0
1684835210.8432362,32049,124.0
1684835258.664143,32099,124.0
1684835306.527744,32149,124.0
1684835343.6049426,32159,124.0
1684835429.7887335,32199,125.0
1684835477.5757692,32249,125.0
1684835525.743668,32299,125.0
1684835573.3741963,32349,125.0
1684835629.3393362,32381,125.0
1684835697.6612377,32399,126.0
1684835746.129843,32449,126.0
1684835794.3338265,32499,126.0
1684835843.1594288,32549,126.0
1684835891.437178,32599,126.0
1684835951.2635381,32631,126.0
1684836020.7246854,32649,127.0
1684836069.3818843,32699,127.0
1684836117.3055656,32749,127.0
1684836165.8946092,32799,127.0
1684836214.2160003,32849,127.0
1684836276.200379,32883,127.0
1684836345.9207296,32899,128.0
1684836394.4742692,32949,128.0
1684836442.4251926,32999,128.0
1684836490.4840739,33049,128.0
1684836538.4058673,33099,128.0
1684836615.081037,33147,128.0
1684836666.4440954,33149,129.0
1684836714.7121377,33199,129.0
1684836763.1759086,33249,129.0
1684836811.5925682,33299,129.0
1684836859.5270991,33349,129.0
1684836931.31692,33393,129.0
1684836991.6318235,33399,130.0
1684837040.6022177,33449,130.0
1684837088.9283016,33499,130.0
1684837137.0199254,33549,130.0
1684837185.248107,33599,130.0
1684837233.815324,33649,130.0
1684837293.4564073,33676,130.0
1684837369.3997586,33699,131.0
1684837418.2291338,33749,131.0
1684837466.7086978,33799,131.0
1684837515.4132254,33849,131.0
1684837563.8259985,33899,131.0
1684837635.8234398,33941,131.0
1684837699.2677183,33949,132.0
1684837748.22056,33999,132.0
1684837795.8571694,34049,132.0
1684837844.3803413,34099,132.0
1684837892.8487408,34149,132.0
1684837941.2362695,34199,132.0
1684837993.5986373,34220,132.0
1684838075.4734945,34249,133.0
1684838123.3354201,34299,133.0
1684838171.3522215,34349,133.0
1684838219.1461391,34399,133.0
1684838267.1367407,34449,133.0
1684838329.460768,34483,133.0
1684838403.557674,34499,134.0
1684838451.7138066,34549,134.0
1684838499.5503666,34599,134.0
1684838547.5580537,34649,134.0
1684838595.418995,34699,134.0
1684838643.450152,34749,134.0
1684838678.9157882,34754,134.0
1684838771.9962957,34799,135.0
1684838819.5537632,34849,135.0
1684838868.18371,34899,135.0
1684838916.9300094,34949,135.0
1684838965.9107864,34999,135.0
1684839004.8428357,35007,135.0
1684839093.903998,35049,136.0
1684839142.8416107,35099,136.0
1684839191.930766,35149,136.0
1684839240.1051102,35199,136.0
1684839288.5613127,35249,136.0
1684839321.3837142,35253,136.0
1684839433.3304005,35299,137.0
1684839480.9051507,35349,137.0
1684839529.1482744,35399,137.0
1684839577.2822204,35449,137.0
1684839625.4035504,35499,137.0
1684839673.6186838,35549,137.0
1684839721.5434988,35599,137.0
1684839778.5039954,35615,137.0
1684839867.7192574,35649,138.0
1684839915.6246665,35699,138.0
1684839963.9011672,35749,138.0
1684840011.4414904,35799,138.0
1684840059.3626862,35849,138.0
1684840115.191142,35876,138.0
1684840189.2505853,35899,139.0
1684840238.5078566,35949,139.0
1684840287.3696103,35999,139.0
1684840336.3241675,36049,139.0
1684840385.3589933,36099,139.0
1684840435.8522537,36121,139.0
1684840516.8175807,36149,140.0
1684840565.6400132,36199,140.0
1684840613.819592,36249,140.0
1684840661.74954,36299,140.0
1684840709.8956008,36349,140.0
1684840758.1503015,36369,140.0
1684840842.9512346,36399,141.0
1684840891.3260207,36449,141.0
1684840939.29393,36499,141.0
1684840987.3871205,36549,141.0
1684841035.307151,36599,141.0
1684841099.3640556,36634,141.0
1684841162.5505803,36649,142.0
1684841210.6931458,36699,142.0
1684841258.5340934,36749,142.0
1684841306.3639255,36799,142.0
1684841354.2045808,36849,142.0
1684841396.6558564,36866,142.0
1684841483.5129046,36899,143.0
1684841531.3433442,36949,143.0
1684841578.9937592,36999,143.0
1684841626.983472,37049,143.0
1684841674.9069855,37099,143.0
1684841730.47171,37126,143.0
1684841809.0045931,37149,144.0
1684841857.4658232,37199,144.0
1684841906.2173166,37249,144.0
1684841954.938998,37299,144.0
