Wall time,Step,Value
1684794384.7109034,260,0.2089392989873886
1684794699.0701723,505,0.2982998192310333
1684795018.4011228,753,0.3218088448047638
1684795358.8320186,1018,0.35324928164482117
1684795657.7379246,1250,0.48617658019065857
1684795986.2155995,1510,0.4634915888309479
1684796300.651263,1760,0.5908518433570862
1684796619.3532245,2012,0.5941375494003296
1684796908.6280916,2237,0.6394914984703064
1684797221.1157887,2479,0.6368326544761658
1684797506.6217372,2701,0.5753195881843567
1684797823.525054,2951,0.6989824771881104
1684798145.4697638,3203,0.6992652416229248
1684798479.4764102,3467,0.7289891242980957
1684798789.9769099,3713,0.7571401000022888
1684799144.373165,3996,0.7493861317634583
1684799487.7346482,4261,0.7526781558990479
1684799839.5727532,4540,0.773564875125885
1684800169.7041087,4803,0.8142878413200378
1684800513.7586472,5074,0.7974434494972229
1684800832.9901757,5327,0.7904731035232544
1684801144.6471827,5573,0.7751824855804443
1684801598.517046,5935,0.8127061724662781
1684801932.2610693,6196,0.7902043461799622
1684802242.3374777,6441,0.8401639461517334
1684802558.549706,6689,0.8397177457809448
1684802893.6434371,6954,0.7854965925216675
1684803188.7630825,7186,0.807768702507019
1684803517.515771,7446,0.8162860870361328
1684803835.262703,7696,0.8319525122642517
1684804155.1757202,7948,0.8493148684501648
1684804440.8201313,8173,0.8764997124671936
1684804747.875939,8415,0.885791003704071
1684805031.011352,8637,0.8789772987365723
1684805351.2024717,8887,0.8666204810142517
1684805671.6837184,9139,0.8533605933189392
1684806005.4073021,9403,0.8732688426971436
1684806320.0975978,9649,0.8692367076873779
1684806673.8347788,9932,0.8957868218421936
1684807010.654903,10197,0.8536931872367859
1684807364.3727934,10476,0.9017917513847351
1684807698.1242073,10739,0.8744441270828247
1684808038.6842105,11010,0.8552209734916687
1684808357.2367816,11263,0.8830140233039856
1684808667.6072853,11509,0.9276223182678223
1684809119.0443668,11871,0.8556857705116272
1684809451.2531018,12132,0.8999398946762085
1684809762.2419295,12377,0.8602074980735779
1684810078.123927,12625,0.8914755582809448
1684810416.257644,12890,0.8880652189254761
1684810717.8418078,13122,0.921235203742981
1684811050.3372314,13382,0.9198768138885498
1684811369.8775916,13632,0.8753150105476379
1684811692.4426103,13884,0.9287109375
1684811984.2408326,14109,0.9262869954109192
1684812297.2217839,14351,0.9456542730331421
1684812588.1538208,14573,0.9047940373420715
1684812908.2331486,14823,0.9070532917976379
1684813234.319402,15075,0.9227430820465088
1684813572.786579,15339,0.923399031162262
1684813887.1239371,15585,0.9354828596115112
1684814246.4811323,15868,0.9380580186843872
1684814591.9983592,16133,0.9129379987716675
1684814952.9217443,16412,0.93796706199646
1684815291.8103113,16675,0.9247145652770996
1684815644.3795848,16946,0.9213356971740723
1684815971.0501518,17199,0.9142640233039856
1684816287.9528637,17445,0.9512999653816223
1684816746.346813,17807,0.9262912273406982
1684817079.3206205,18068,0.9293118715286255
1684817395.12024,18313,0.9415823221206665
1684817719.436293,18561,0.90380859375
1684818061.1194487,18826,0.9432262182235718
1684818364.4762301,19058,0.9363213777542114
1684818701.1604364,19318,0.9213942289352417
1684819022.052679,19568,0.9158580899238586
1684819351.2187884,19820,0.8889973759651184
1684819649.8015208,20045,0.9330531358718872
1684819965.126829,20287,0.9486165642738342
1684820254.7094796,20509,0.9427379369735718
1684820578.1366854,20759,0.9419417977333069
1684820906.2530355,21011,0.9130549430847168
1684821249.6874022,21275,0.9606119990348816
1684821571.4724038,21521,0.9473456740379333
1684821935.5797644,21804,0.9229910969734192
1684822285.906522,22069,0.9138109683990479
1684822648.96328,22348,0.9424535632133484
1684822992.4418054,22611,0.9509314894676208
1684823348.8782027,22882,0.9223705530166626
1684823673.9960773,23135,0.9662543535232544
1684823990.050921,23381,0.9463851451873779
1684824453.6633382,23743,0.9268662929534912
1684824793.8441215,24004,0.9287710189819336
1684825112.5316584,24249,0.9302478432655334
1684825437.8732123,24497,0.9029737710952759
1684825784.1340768,24762,0.9337860941886902
1684826086.4377074,24994,0.8747979402542114
1684826422.5848818,25254,0.9267728328704834
1684826747.117618,25504,0.9470923542976379
1684827076.320512,25756,0.9441034197807312
1684827369.9880946,25981,0.9326171875
1684827688.092296,26223,0.9275715947151184
1684827977.7577686,26445,0.9104758501052856
1684828302.1146405,26695,0.9450604915618896
1684828630.3172896,26947,0.9420728087425232
1684828970.8938003,27211,0.9459635615348816
1684829287.9338078,27457,0.9678695201873779
1684829645.864178,27740,0.9354631900787354
1684829989.9475856,28005,0.9548857808113098
1684830350.1985056,28284,0.9599892497062683
1684830689.5250745,28547,0.9454928040504456
1684831037.9170153,28818,0.9643190503120422
1684831361.3084137,29071,0.89453125
1684831677.7222533,29317,0.9305039644241333
1684832137.8677163,29679,0.9508572220802307
1684832476.794166,29940,0.9710636734962463
1684832790.9054308,30185,0.9288550019264221
1684833110.2683573,30433,0.9248834252357483
1684833453.70414,30698,0.9302497506141663
1684833755.2371826,30930,0.946928858757019
1684834093.2927167,31190,0.9273738265037537
1684834415.691907,31440,0.9447769522666931
1684834741.7391958,31692,0.9636191725730896
1684835030.840054,31917,0.9366803765296936
1684835343.6044729,32159,0.9186848998069763
1684835629.3389378,32381,0.9590908885002136
1684835951.2630858,32631,0.969017744064331
1684836276.199984,32883,0.9720982313156128
1684836615.0806758,33147,0.9576674699783325
1684836931.315788,33393,0.9503713846206665
1684837293.4560628,33676,0.9706054925918579
1684837635.8230164,33941,0.9369821548461914
1684837993.5976822,34220,0.94459068775177
1684838329.460401,34483,0.9131159782409668
1684838678.9153798,34754,0.9286526441574097
1684839004.8424199,35007,0.9200769066810608
1684839321.3834252,35253,0.9187371730804443
1684839778.503604,35615,0.910731315612793
1684840115.1907625,35876,0.9469050765037537
1684840435.8517902,36121,0.960889458656311
1684840758.1499512,36369,0.9518334269523621
1684841099.363712,36634,0.9223780632019043
1684841396.6548395,36866,0.9558358192443848
1684841730.471309,37126,0.9428485631942749
1684842059.293545,37376,0.9678837060928345
