lr-AdamW,step,train_loss,train_acc_top1,train_acc_top5,train_acc_mean_pos,epoch,val_loss,val_acc_top1,val_acc_top5,val_acc_mean_pos
0.0003,0,,,,,,,,,
,49,2.766525983810425,0.455078125,0.6796875,14.154296875,0,,,,
,72,,,,,0,1.9902803897857666,0.5750868320465088,0.8081597089767456,6.183810710906982
0.000153,73,,,,,,,,,
,99,1.4724290370941162,0.6845703125,0.875,3.6484375,1,,,,
,145,,,,,1,1.2746983766555786,0.7400173544883728,0.9096137285232544,2.8953449726104736
